日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2018/2/1,优,46,20,28,43,15,28,0.87,44
2018/2/2,优,43,34,25,38,11,22,0.63,53
2018/2/3,良,55,90,35,57,14,28,0.77,43
2018/2/4,良,74,231,50,82,17,29,1.13,38
2018/2/5,良,58,103,36,52,13,26,0.8,51
2018/2/6,良,94,287,65,91,18,33,1.04,45
2018/2/7,良,66,95,42,66,14,27,0.56,54
2018/2/8,良,72,98,26,96,10,17,0.46,69
2018/2/9,良,69,66,39,85,15,21,0.7,64
2018/2/10,优,48,31,16,51,9,13,0.4,71
2018/2/11,优,38,13,14,31,9,13,0.41,73
2018/2/12,优,45,34,18,41,12,17,0.49,70
2018/2/13,优,44,23,24,37,12,20,0.59,67
2018/2/14,优,45,28,22,40,11,15,0.58,72
2018/2/15,优,39,2,20,37,10,15,0.55,68
2018/2/16,优,50,15,17,54,11,14,0.52,74
2018/2/17,优,43,27,19,37,13,18,0.67,66
2018/2/18,优,47,75,25,43,12,19,0.8,66
2018/2/19,优,41,51,16,32,10,14,0.56,77
2018/2/20,优,43,69,20,36,12,15,0.7,78
2018/2/21,优,40,60,17,37,10,15,0.64,75
2018/2/22,优,43,104,22,36,12,17,0.73,76
2018/2/23,良,55,152,36,54,15,19,0.86,67
2018/2/24,优,49,113,28,44,13,10,0.83,69
2018/2/25,良,65,171,45,67,13,11,0.86,69
2018/2/26,轻度污染,101,274,74,99,12,15,1.03,67
2018/2/27,轻度污染,122,294,89,112,18,20,1.07,79
2018/2/28,轻度污染,102,267,74,97,15,16,0.73,67
2018/3/1,良,53,102,32,49,13,8,0.32,83
2018/3/2,良,61,144,39,66,15,13,0.37,70
2018/3/3,良,91,246,55,113,19,14,0.45,88
2018/3/4,优,45,70,19,35,13,8,0.23,89
2018/3/5,优,45,128,21,28,13,8,0.28,82
2018/3/6,良,51,182,24,40,12,12,0.35,80
2018/3/7,良,60,227,40,52,13,22,0.57,64
2018/3/8,良,54,180,29,41,11,16,0.41,74
2018/3/9,良,55,109,34,45,14,10,0.38,99
2018/3/10,良,86,234,60,75,16,17,0.61,111
2018/3/11,良,90,239,63,84,13,28,0.72,64
2018/3/12,良,90,227,65,99,17,21,0.76,75
2018/3/13,良,97,253,70,98,17,16,0.67,101
2018/3/14,良,62,116,38,60,11,16,0.41,73
2018/3/15,优,47,59,18,31,11,12,0.42,78
2018/3/16,优,48,101,26,46,11,12,0.43,73
2018/3/17,良,52,112,27,46,12,11,0.42,82
2018/3/18,良,53,146,24,43,9,8,0.36,92
2018/3/19,良,58,176,31,50,12,13,0.46,88
2018/3/20,良,69,254,47,71,13,23,0.56,74
2018/3/21,良,71,266,47,70,11,15,0.54,86
2018/3/22,良,64,106,40,65,14,17,0.53,74
2018/3/23,良,67,70,36,65,11,18,0.6,84
2018/3/24,良,78,161,52,80,11,16,0.59,92
2018/3/25,轻度污染,103,258,75,99,15,24,0.75,81
2018/3/26,中度污染,178,357,85,224,14,19,0.72,81
2018/3/27,中度污染,186,355,74,330,11,16,0.6,83
2018/3/28,良,76,158,45,79,5,9,0.4,90
2018/3/29,优,50,49,23,41,8,12,0.39,88
2018/3/30,良,56,68,31,60,8,13,0.41,80
2018/3/31,良,94,233,69,99,10,20,0.58,91
2018/4/1,重度污染,203,358,87,261,14,18,0.79,102
2018/4/2,良,79,148,26,106,10,9,0.4,97
2018/4/3,优,47,23,13,41,8,8,0.43,84
2018/4/4,优,50,67,27,34,10,13,0.67,81
2018/4/5,良,57,147,35,57,11,14,0.76,77
2018/4/5,良,57,147,35,57,11,14,0.76,77
2018/4/6,优,50,62,24,47,8,8,0.63,85
2018/4/7,优,44,14,16,30,8,10,0.62,84
2018/4/8,优,48,23,20,41,9,10,0.64,88
2018/4/9,良,64,69,36,65,11,23,0.71,73
2018/4/10,良,74,107,43,93,12,14,0.6,83
2018/4/11,良,56,55,19,53,7,10,0.54,89
2018/4/12,良,62,138,38,50,9,17,0.3,78
2018/4/13,良,88,334,45,123,10,16,0.35,80
2018/4/14,优,49,118,22,51,9,10,0.28,69
2018/4/15,良,52,88,13,32,10,14,0.23,86
2018/4/16,良,75,160,29,96,11,17,0.29,74
2018/4/17,轻度污染,123,315,62,180,11,19,0.49,99
2018/4/18,良,92,188,60,110,11,26,0.46,96
2018/4/19,良,62,55,32,64,8,19,0.28,83
2018/4/20,良,80,213,44,107,12,14,0.41,102
2018/4/21,良,53,85,24,41,8,10,0.25,92
2018/4/22,良,52,174,24,37,9,16,0.28,91
2018/4/23,良,59,261,27,48,8,25,0.39,96
2018/4/24,良,65,257,35,57,10,32,0.45,69
2018/4/25,优,47,68,20,43,8,14,0.26,81
2018/4/26,良,65,136,21,70,7,15,0.28,84
2018/4/27,良,57,93,27,63,7,14,0.26,85
2018/4/28,良,63,97,28,66,8,14,0.28,85
2018/4/29,良,82,178,39,111,9,17,0.42,81
2018/4/30,良,51,78,22,44,9,24,0.43,70
2018/5/1,良,51,98,16,45,8,16,0.27,86
2018/5/2,优,45,48,14,34,8,11,0.23,88
2018/5/3,良,51,61,14,34,9,16,0.3,90
2018/5/4,良,65,141,27,56,11,18,0.5,104
2018/5/5,良,67,221,23,81,7,11,0.32,88
2018/5/6,良,53,157,13,52,6,10,0.31,89
2018/5/7,良,51,146,17,49,10,12,0.35,94
2018/5/8,良,56,133,19,50,7,12,0.36,91
2018/5/9,良,62,151,21,49,9,24,0.4,88
2018/5/10,良,61,128,19,54,9,18,0.38,96
2018/5/11,良,62,165,21,68,9,14,0.38,103
2018/5/12,良,77,242,45,95,8,10,0.56,117
2018/5/13,良,72,173,46,80,9,13,0.56,103
2018/5/14,轻度污染,101,317,51,128,13,16,0.8,147
2018/5/15,良,100,322,50,126,11,14,0.74,133
2018/5/16,良,65,237,24,75,8,8,0.41,93
2018/5/17,优,43,51,14,33,7,13,0.34,82
2018/5/18,良,56,115,16,39,7,14,0.34,100
2018/5/19,良,62,225,20,49,7,16,0.33,103
2018/5/20,良,76,342,27,101,8,11,0.35,111
2018/5/21,良,71,330,26,85,7,9,0.34,122
2018/5/22,良,55,206,16,50,6,9,0.31,96
2018/5/23,良,63,145,20,75,8,8,0.28,73
2018/5/24,良,71,167,28,78,7,12,0.32,79
2018/5/25,优,45,79,16,29,6,11,0.34,82
2018/5/26,良,57,170,18,43,6,18,0.37,85
2018/5/27,优,42,59,14,21,5,6,0.34,83
2018/5/28,优,38,18,14,28,6,11,0.38,75
2018/5/29,良,52,86,12,28,5,6,0.38,99
2018/5/30,良,56,127,18,32,4,13,0.39,107
2018/5/31,良,62,171,22,48,5,15,0.45,105
2018/6/1,良,65,149,22,51,6,12,0.35,112
2018/6/2,良,79,227,29,71,7,10,0.39,131
