»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/9/9,¡º,53,165,32,58,15,15,1.04,43
2015/9/10,”≈,50,165,27,53,8,21,0.83,40
2015/9/11,”≈,33,55,11,30,7,14,0.53,48
2015/9/12,”≈,46,161,21,47,20,28,0.74,46
2015/9/13,¡º,54,164,25,59,13,33,0.76,49
2015/9/14,¡º,67,230,34,81,25,39,1,54
2015/9/15,¡º,64,195,34,76,20,37,0.86,58
2015/9/16,¡º,71,234,42,89,16,30,0.87,38
2015/9/17,¡º,80,264,54,105,22,26,0.92,43
2015/9/18,¡º,68,184,37,80,17,29,0.76,49
2015/9/19,¡º,58,179,22,64,21,35,0.75,31
2015/9/20,¡º,58,172,28,65,13,24,0.66,58
2015/9/21,¡º,73,225,43,94,15,19,0.78,58
2015/9/22,¡º,63,231,29,76,8,17,0.76,49
2015/9/23,¡º,79,308,44,106,22,44,1.01,16
2015/9/24,¡º,82,306,52,107,24,26,0.93,42
2015/9/25,¡º,64,261,28,77,21,30,0.73,41
2015/9/26,¡º,68,258,31,84,25,34,0.97,45
2015/9/27,¡º,65,214,35,77,43,26,0.98,49
2015/9/28,”≈,45,113,25,46,11,14,0.75,45
2015/9/29,¡º,53,184,36,54,5,20,1.3,27
2015/9/30,¡º,78,307,45,91,6,18,1.16,30
2015/10/1,«·∂»Œ€»æ,112,339,38,171,14,27,0.62,36
2015/10/2,¡º,87,283,40,122,29,41,1.09,34
2015/10/3,¡º,82,243,35,111,30,42,1.22,33
2015/10/4,¡º,83,255,40,114,38,48,1.29,33
2015/10/5,¡º,86,266,46,121,28,49,1.28,41
2015/10/6,¡º,67,214,31,82,23,53,1.3,28
2015/10/7,¡º,76,269,41,100,18,30,1.04,33
2015/10/8,”≈,36,57,11,37,14,23,0.76,32
2015/10/9,¡º,54,172,24,64,20,30,0.99,29
2015/10/10,”≈,48,161,22,51,26,33,0.94,34
2015/10/11,”≈,42,107,18,41,23,32,0.91,34
2015/10/12,¡º,51,105,25,54,36,33,1.17,39
2015/10/13,”≈,43,33,25,42,30,35,1.31,32
2015/10/14,”≈,48,35,29,49,24,37,1.13,41
2015/10/15,¡º,56,46,32,60,31,44,1.42,42
2015/10/16,¡º,74,104,49,91,36,58,2.01,40
2015/10/17,¡º,66,88,40,79,32,49,1.18,27
2015/10/18,¡º,68,140,39,83,44,42,1.35,31
2015/10/19,¡º,93,236,64,122,54,56,2.04,47
2015/10/20,¡º,84,181,61,107,34,50,1.61,46
2015/10/21,¡º,56,77,26,60,28,27,0.96,29
2015/10/22,¡º,58,101,38,60,29,35,1.16,21
2015/10/23,¡º,87,197,63,100,26,42,1.41,36
2015/10/24,¡º,61,99,42,64,45,33,1.29,38
2015/10/25,”≈,27,9,15,24,11,19,1.04,29
2015/10/26,”≈,31,19,10,28,6,15,0.56,47
2015/10/27,”≈,40,60,18,40,15,35,0.81,25
2015/10/28,”≈,46,91,25,47,35,35,1.09,22
2015/10/29,”≈,34,35,20,34,27,20,0.71,38
2015/10/30,”≈,39,59,25,39,36,27,0.93,21
2015/10/31,”≈,46,136,30,40,39,30,0.95,22
2015/11/1,¡º,52,151,33,54,69,43,1.05,24
2015/11/2,¡º,72,172,50,83,55,55,1.59,22
2015/11/3,¡º,67,118,43,80,54,54,1.55,20
2015/11/4,¡º,77,150,46,100,88,48,1.2,15
2015/11/5,”≈,44,66,23,46,23,25,0.96,13
2015/11/6,”≈,42,122,28,38,50,34,1.17,4
2015/11/7,”≈,38,82,25,35,47,27,1.03,6
2015/11/8,¡º,63,193,42,65,48,32,1.06,8
2015/11/9,«·∂»Œ€»æ,103,274,75,122,58,52,2.03,11
2015/11/10,¡º,89,243,63,105,76,57,1.93,9
2015/11/11,÷–∂»Œ€»æ,171,330,129,226,106,48,2.66,6
2015/11/12,«·∂»Œ€»æ,148,308,111,170,109,42,2.09,14
2015/11/13,«·∂»Œ€»æ,105,277,78,117,96,42,1.55,20
2015/11/14,÷–∂»Œ€»æ,162,332,122,195,78,45,2.23,12
2015/11/15,÷–∂»Œ€»æ,158,335,120,189,99,48,2.09,20
2015/11/16,÷–∂»Œ€»æ,179,364,139,201,105,51,2.27,21
2015/11/17,¡º,96,325,71,112,101,34,1.19,21
2015/11/18,÷–∂»Œ€»æ,178,365,134,199,85,59,1.85,10
2015/11/19,«·∂»Œ€»æ,148,363,112,159,116,42,1.61,13
2015/11/20,«·∂»Œ€»æ,140,351,105,165,105,44,1.47,29
2015/11/21,¡º,82,292,58,100,91,31,1.17,23
2015/11/22,¡º,93,340,68,103,89,28,1.28,25
2015/11/23,¡º,53,227,26,60,61,20,0.7,30
2015/11/24,¡º,65,306,44,68,84,26,0.77,28
2015/11/25,”≈,45,131,24,45,46,23,0.59,53
2015/11/26,¡º,74,294,51,90,122,48,1.32,32
2015/11/27,«·∂»Œ€»æ,108,313,77,140,108,46,1.74,36
2015/11/28,¡º,97,243,65,135,115,48,1.49,32
2015/11/29,«·∂»Œ€»æ,106,226,75,152,106,57,1.68,38
2015/11/30,÷ÿ∂»Œ€»æ,215,317,167,280,170,80,2.36,35
2015/12/1,«·∂»Œ€»æ,109,241,36,165,8,15,0.69,86
2015/12/2,”≈,47,63,14,43,18,12,0.59,78
2015/12/3,¡º,55,165,32,59,92,33,1,39
2015/12/4,¡º,80,300,57,95,113,41,1.43,30
2015/12/5,«·∂»Œ€»æ,113,285,84,142,137,53,1.89,20
2015/12/6,÷–∂»Œ€»æ,198,349,150,225,200,64,2.28,32
2015/12/7,÷–∂»Œ€»æ,163,295,123,184,186,63,2.26,35
2015/12/8,÷–∂»Œ€»æ,169,301,128,196,181,63,2.25,29
2015/12/9,—œ÷ÿŒ€»æ,296,348,247,355,168,66,3.39,20
2015/12/10,—œ÷ÿŒ€»æ,276,340,226,333,136,50,2.93,41
2015/12/11,«·∂»Œ€»æ,138,276,103,146,109,34,1.52,19
2015/12/12,÷–∂»Œ€»æ,164,320,124,183,118,33,2.02,9
2015/12/13,¡º,75,175,54,72,104,30,1.06,34
2015/12/14,¡º,69,163,41,84,81,35,0.89,44
2015/12/15,¡º,75,216,48,94,148,37,1,34
2015/12/16,¡º,83,322,56,96,99,39,1.26,28
2015/12/17,«·∂»Œ€»æ,110,347,82,117,114,50,2.16,19
2015/12/18,¡º,76,197,52,91,139,50,1.87,27
2015/12/19,¡º,70,139,44,87,129,52,1.99,31
2015/12/20,«·∂»Œ€»æ,135,250,91,203,127,80,2.47,29
2015/12/21,«·∂»Œ€»æ,121,179,69,187,172,77,3.32,40
2015/12/22,«·∂»Œ€»æ,120,181,81,183,191,86,3.29,27
2015/12/23,«·∂»Œ€»æ,114,157,72,175,161,84,3.46,20
2015/12/24,¡º,84,170,50,119,99,60,2.19,44
2015/12/25,”≈,39,52,13,26,67,37,0.77,67
2015/12/26,”≈,47,61,22,42,122,39,1.18,43
2015/12/27,”≈,48,88,22,43,124,44,1.37,33
2015/12/28,¡º,64,114,35,75,144,53,2.06,22
2015/12/29,¡º,64,88,36,75,128,53,2.16,27
2015/12/30,”≈,42,34,21,38,108,49,1.44,30
2015/12/31,¡º,53,45,28,53,155,60,2.65,23
2016/1/1,¡º,84,105,56,116,143,62,2.97,27
2016/1/2,÷–∂»Œ€»æ,183,275,138,229,269,68,3.48,21
2016/1/3,÷–∂»Œ€»æ,183,269,142,217,183,58,1.95,24
2016/1/4,¡º,78,137,50,87,72,27,0.86,38
2016/1/5,¡º,52,110,34,54,62,22,0.65,45
2016/1/6,«·∂»Œ€»æ,111,277,82,127,111,39,1.34,29
2016/1/7,¡º,61,144,38,64,114,30,1,38
2016/1/8,¡º,94,231,69,108,129,42,1.41,30
2016/1/9,«·∂»Œ€»æ,149,268,113,166,120,56,2.07,28
2016/1/10,«·∂»Œ€»æ,124,244,90,142,104,41,1.65,29
2016/1/11,”≈,47,113,27,47,48,20,0.82,41
2016/1/12,¡º,55,144,35,57,65,28,0.96,34
2016/1/13,«·∂»Œ€»æ,131,303,98,150,111,45,1.43,22
2016/1/14,÷–∂»Œ€»æ,185,336,141,200,126,60,2.07,24
2016/1/15,÷–∂»Œ€»æ,177,327,135,193,164,62,2.47,29
2016/1/16,«·∂»Œ€»æ,124,242,83,160,134,38,1.92,43
2016/1/17,¡º,78,178,43,100,96,28,1.07,49
2016/1/18,¡º,68,159,44,74,79,29,1,47
2016/1/19,«·∂»Œ€»æ,107,216,79,116,120,38,1.67,39
2016/1/20,¡º,84,203,61,93,152,47,1.66,26
2016/1/21,¡º,86,254,56,103,68,28,1.39,38
2016/1/22,”≈,46,126,18,48,34,13,0.73,67
2016/1/23,¡º,52,137,18,56,63,17,0.68,61
2016/1/24,¡º,54,164,31,57,69,26,0.8,48
2016/1/25,¡º,87,308,63,93,108,41,1.39,35
2016/1/26,«·∂»Œ€»æ,115,321,86,118,86,45,1.65,41
2016/1/27,¡º,86,193,63,94,95,42,1.66,44
2016/1/28,¡º,86,194,62,86,93,47,1.54,43
2016/1/29,«·∂»Œ€»æ,130,291,98,141,169,51,2.14,42
2016/1/30,¡º,66,166,33,78,103,27,1.07,53
2016/1/31,¡º,53,131,31,53,99,31,1.08,49
2016/2/1,«·∂»Œ€»æ,105,272,78,110,158,49,1.96,34
2016/2/2,¡º,95,187,70,102,101,38,1.73,49
2016/2/3,«·∂»Œ€»æ,119,250,89,132,171,49,2.12,46
2016/2/4,¡º,84,184,61,97,127,34,1.24,49
2016/2/5,¡º,59,122,39,59,99,34,0.88,58
2016/2/6,¡º,69,198,41,72,82,32,0.94,55
2016/2/7,¡º,81,169,37,103,71,27,0.83,71
2016/2/8,«·∂»Œ€»æ,143,175,104,162,127,39,1.33,56
2016/2/9,«·∂»Œ€»æ,101,241,75,108,116,40,1.63,69
2016/2/10,÷–∂»Œ€»æ,174,338,131,181,153,60,2.62,47
2016/2/11,÷ÿ∂»Œ€»æ,213,347,164,219,150,59,2.76,57
2016/2/12,«·∂»Œ€»æ,126,273,67,195,75,23,0.81,60
2016/2/13,¡º,73,304,44,92,85,25,0.74,69
2016/2/14,¡º,78,348,54,89,85,32,0.94,62
2016/2/15,«·∂»Œ€»æ,103,351,76,102,97,44,1.18,52
2016/2/16,¡º,87,345,63,85,110,52,1.37,44
2016/2/17,«·∂»Œ€»æ,118,351,88,121,115,57,1.36,44
2016/2/18,«·∂»Œ€»æ,137,338,87,189,89,43,1.35,47
2016/2/19,«·∂»Œ€»æ,113,261,32,163,12,9,0.54,92
2016/2/20,¡º,88,201,36,124,70,25,0.77,63
2016/2/21,«·∂»Œ€»æ,125,331,79,191,161,48,1.48,32
2016/2/22,«·∂»Œ€»æ,113,279,71,173,108,35,0.89,50
2016/2/23,”≈,50,116,28,51,52,20,0.73,61
2016/2/24,¡º,69,190,46,74,79,35,1.38,45
2016/2/25,¡º,64,147,35,74,47,28,1.23,56
2016/2/26,¡º,63,157,33,75,55,29,0.92,54
2016/2/27,¡º,78,217,39,102,72,28,0.73,57
2016/2/28,”≈,49,57,26,49,47,22,0.77,62
2016/2/29,¡º,85,232,62,91,81,35,1.12,54
2016/3/1,«·∂»Œ€»æ,117,322,87,148,98,51,1.43,43
2016/3/2,¡º,85,137,42,108,44,29,0.78,67
2016/3/3,¡º,79,127,43,105,69,33,0.86,63
2016/3/4,÷ÿ∂»Œ€»æ,206,324,67,320,45,20,0.63,72
2016/3/5,¡º,94,141,43,135,67,27,1.04,59
2016/3/6,¡º,88,142,42,125,81,25,0.78,60
2016/3/7,¡º,66,108,38,80,77,22,0.77,62
