日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015/12/27,轻度污染,102,262,75,105,24,32,1.32,29
2015/12/28,良,84,176,61,86,12,35,1.05,49
2015/12/29,优,40,21,28,37,11,27,1.11,46
2015/12/30,良,99,149,73,94,19,41,1.36,40
2015/12/31,良,78,112,57,75,16,31,1.11,33
2016/1/1,优,43,17,29,41,17,36,1.18,16
2016/1/2,良,64,56,46,69,19,40,1.7,13
2016/1/3,良,69,71,45,82,12,29,1.47,14
2016/1/4,优,44,34,30,45,14,27,1.13,51
2016/1/5,良,90,243,66,100,23,39,1.35,37
2016/1/6,良,63,145,45,61,11,21,1.21,48
2016/1/7,优,34,20,19,27,10,21,1.09,48
2016/1/8,优,42,48,28,39,15,24,1.22,35
2016/1/9,优,19,1,11,14,11,23,1.4,11
2016/1/10,优,21,2,13,19,10,22,1.15,28
2016/1/11,优,46,108,32,42,16,26,1.22,46
2016/1/12,优,35,41,23,34,11,22,1.17,19
2016/1/13,优,24,2,16,23,11,25,1.24,10
2016/1/14,优,18,1,10,14,10,21,1.34,12
2016/1/15,优,40,45,28,40,17,32,1.57,13
2016/1/16,优,34,17,23,34,13,27,1.49,25
2016/1/17,良,56,114,39,59,18,38,1.48,57
2016/1/18,良,93,225,68,108,13,37,1.55,30
2016/1/19,优,40,30,28,38,14,33,1.4,16
2016/1/20,优,28,2,18,25,9,28,1.43,11
2016/1/21,优,26,18,16,23,14,25,1.27,18
2016/1/22,优,22,24,11,16,10,20,1.12,37
2016/1/23,优,45,104,15,48,10,14,0.95,43
2016/1/24,良,60,210,16,69,10,10,0.76,58
2016/1/25,优,49,62,29,48,19,18,0.94,54
2016/1/26,良,77,225,56,83,23,26,1.04,29
2016/1/27,良,77,159,56,78,16,29,1.24,25
2016/1/28,良,56,115,40,53,16,21,1.06,50
2016/1/29,良,74,191,53,71,16,28,1.13,58
2016/1/30,良,80,219,58,79,14,29,1.25,47
2016/1/31,优,23,4,13,18,9,22,1.22,43
2016/2/1,优,48,90,32,40,11,23,1.39,48
