»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/7/21,¡º,69,244,47,66,19,13,0.78,106
2015/7/22,«·∂»Œ€»æ,103,337,77,95,28,18,1.25,112
2015/7/23,¡º,66,266,42,55,18,16,0.95,108
2015/7/24,«·∂»Œ€»æ,104,347,77,96,13,18,1.07,98
2015/7/25,¡º,89,320,65,79,17,15,0.82,105
2015/7/26,«·∂»Œ€»æ,141,358,106,133,13,21,1.31,148
2015/7/27,¡º,93,317,68,92,25,28,1.12,112
2015/7/28,¡º,88,330,56,73,19,18,1.02,123
2015/7/29,¡º,76,306,48,66,14,22,0.95,97
2015/7/30,¡º,51,179,24,30,9,16,0.85,86
2015/7/31,”≈,46,154,24,41,15,32,0.93,56
2015/8/1,¡º,69,278,32,51,20,34,1.01,89
2015/8/2,¡º,55,186,29,38,22,19,0.98,100
2015/8/3,¡º,96,350,71,88,29,28,1.78,70
2015/8/4,¡º,99,359,63,93,39,29,1.95,120
2015/8/5,¡º,98,343,58,85,39,35,1.76,117
2015/8/6,¡º,69,283,36,55,21,18,0.85,105
2015/8/7,”≈,47,120,23,42,20,19,0.68,83
2015/8/8,”≈,47,167,27,39,19,21,0.72,71
2015/8/9,¡º,81,329,55,69,20,28,1.09,92
2015/8/10,¡º,62,286,32,50,18,33,0.95,70
2015/8/11,¡º,57,226,26,51,21,36,0.77,75
2015/8/12,¡º,62,225,26,51,26,34,0.76,86
2015/8/13,¡º,88,279,50,82,25,31,1.17,114
2015/8/14,÷–∂»Œ€»æ,185,365,125,174,30,24,1.68,181
2015/8/15,¡º,65,234,25,48,20,22,0.83,107
2015/8/16,«·∂»Œ€»æ,149,349,108,142,29,25,1.57,160
2015/8/17,÷–∂»Œ€»æ,152,353,114,161,24,18,1.43,172
2015/8/18,÷–∂»Œ€»æ,158,359,118,153,26,18,1.23,163
2015/8/19,«·∂»Œ€»æ,119,357,81,114,18,24,1.05,109
2015/8/20,¡º,76,331,44,67,21,34,1.08,74
2015/8/21,”≈,42,67,15,31,12,24,0.47,73
2015/8/22,¡º,55,140,27,47,20,35,0.74,63
2015/8/23,”≈,43,81,21,35,15,25,0.6,68
2015/8/24,”≈,42,86,15,29,15,25,0.55,74
2015/8/25,”≈,37,55,14,29,14,21,0.57,65
2015/8/26,”≈,33,30,10,30,12,22,0.53,57
2015/8/27,”≈,40,60,14,35,16,31,0.54,51
2015/8/28,”≈,42,85,18,36,17,30,0.62,49
2015/8/29,”≈,34,60,15,30,17,26,0.6,48
2015/8/30,”≈,38,69,15,32,22,29,0.61,56
2015/8/31,”≈,48,121,26,48,27,36,0.78,42
2015/9/1,”≈,41,87,19,37,19,28,0.71,52
2015/9/2,”≈,44,113,19,37,17,25,0.67,69
2015/9/3,”≈,37,88,16,31,14,25,0.63,56
2015/9/4,”≈,45,155,16,39,22,34,0.64,58
2015/9/5,”≈,45,158,14,39,18,26,0.64,74
2015/9/6,”≈,47,168,14,42,23,33,0.55,71
2015/9/7,¡º,67,275,25,63,36,44,0.79,79
2015/9/8,¡º,99,356,48,76,32,41,1.47,111
2015/9/9,”≈,47,124,20,37,14,24,0.7,71
2015/9/10,”≈,35,68,12,33,20,27,0.64,51
2015/9/11,”≈,41,123,16,40,21,32,0.66,40
2015/9/12,”≈,34,62,10,28,15,21,0.58,47
2015/9/13,¡º,55,178,27,59,40,42,1.02,56
2015/9/14,¡º,91,348,46,93,36,40,1.69,102
2015/9/15,«·∂»Œ€»æ,109,349,59,86,36,39,0.95,131
2015/9/16,¡º,93,320,57,79,35,42,0.93,90
2015/9/17,«·∂»Œ€»æ,113,344,76,108,35,38,1.45,110
2015/9/18,«·∂»Œ€»æ,115,340,85,114,26,39,1.19,84
2015/9/19,¡º,56,161,37,61,16,31,0.9,34
2015/9/20,¡º,69,231,24,47,42,27,0.83,107
2015/9/21,¡º,76,238,44,73,38,36,1.27,104
2015/9/22,¡º,73,279,34,59,25,20,0.86,121
2015/9/23,¡º,51,166,26,37,15,20,1.06,81
2015/9/24,¡º,53,186,37,44,20,25,0.85,39
2015/9/25,¡º,69,281,46,72,35,44,1.06,45
2015/9/26,”≈,46,120,21,47,24,33,0.76,49
2015/9/27,¡º,58,174,27,54,27,40,1.05,72
2015/9/28,”≈,47,122,22,50,23,31,0.86,43
2015/9/29,¡º,62,244,35,72,31,43,1,23
2015/9/30,¡º,67,262,37,75,37,38,0.91,51
