»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/9/10,”≈,26,20,13,19,4,41,0.67,38
2015/9/11,”≈,35,63,12,31,6,46,0.56,38
2015/9/12,”≈,35,72,10,28,6,41,0.46,51
2015/9/13,”≈,40,48,14,35,7,49,0.55,42
2015/9/14,¡º,52,99,29,57,6,40,0.59,51
2015/9/15,¡º,79,285,55,95,10,41,0.7,67
2015/9/16,¡º,72,245,52,80,13,48,0.94,68
2015/9/17,”≈,46,68,23,48,6,41,0.58,52
2015/9/18,”≈,46,76,24,47,7,51,0.73,29
2015/9/19,”≈,44,95,23,46,8,55,0.96,4
2015/9/20,¡º,60,183,41,61,8,36,0.64,95
2015/9/21,¡º,69,212,48,71,6,45,0.74,66
2015/9/22,¡º,57,186,24,61,17,38,0.44,70
2015/9/23,”≈,43,103,18,43,12,52,0.58,28
2015/9/24,”≈,44,117,12,26,7,43,0.48,67
2015/9/25,¡º,79,308,24,102,33,45,0.54,72
2015/9/26,¡º,58,194,20,47,50,47,0.55,75
2015/9/27,¡º,58,169,38,60,22,49,0.63,63
2015/9/28,”≈,39,67,15,21,10,29,0.31,71
2015/9/29,”≈,42,105,28,38,10,41,0.74,60
2015/9/30,”≈,47,155,22,49,14,29,0.53,65
2015/10/1,÷ÿ∂»Œ€»æ,202,355,56,288,3,37,0.48,48
2015/10/2,¡º,79,255,29,105,9,67,0.92,15
2015/10/3,¡º,72,200,29,95,9,78,0.92,22
2015/10/4,¡º,59,156,24,66,6,62,0.82,31
2015/10/5,¡º,55,155,25,61,18,59,0.73,32
2015/10/6,¡º,70,224,46,87,24,66,0.83,29
2015/10/7,¡º,67,244,42,80,22,65,0.95,35
2015/10/8,¡º,52,206,22,58,17,42,0.38,41
2015/10/9,”≈,45,103,17,46,22,51,0.59,27
2015/10/10,”≈,41,119,12,39,15,45,0.59,41
2015/10/11,”≈,42,115,16,41,14,58,0.63,37
2015/10/12,”≈,50,97,22,52,17,63,0.71,47
2015/10/13,¡º,70,154,46,88,28,86,0.97,40
2015/10/14,¡º,57,53,33,63,14,70,1.05,32
2015/10/15,¡º,62,69,40,72,16,69,0.93,52
2015/10/16,¡º,72,95,51,81,20,78,1.15,43
2015/10/17,¡º,51,42,20,54,11,42,0.66,62
2015/10/18,¡º,56,97,22,64,16,61,0.77,36
2015/10/19,¡º,76,145,49,93,21,71,1.12,44
2015/10/20,¡º,94,223,69,97,10,59,1.22,53
2015/10/21,¡º,78,189,49,84,16,54,1.09,27
2015/10/22,¡º,54,79,31,57,10,46,0.72,21
2015/10/23,¡º,64,101,44,71,18,49,1.01,16
2015/10/24,”≈,35,18,24,26,7,45,1.02,15
2015/10/25,”≈,30,12,18,25,9,30,1.1,44
2015/10/26,”≈,44,59,14,42,6,21,0.41,59
2015/10/27,”≈,46,99,18,51,21,54,0.86,20
2015/10/28,”≈,45,88,20,46,28,53,0.9,19
2015/10/29,”≈,42,84,18,40,25,33,0.73,54
2015/10/30,”≈,39,67,17,36,16,31,0.46,40
2015/10/31,”≈,36,65,19,33,17,31,0.7,43
2015/11/1,”≈,45,118,25,47,19,45,1.02,31
2015/11/2,¡º,59,121,38,65,25,59,1.28,20
2015/11/3,¡º,62,88,37,72,33,58,1.46,21
2015/11/4,¡º,63,91,27,73,29,48,0.96,41
2015/11/5,”≈,39,46,25,35,20,46,1.12,18
2015/11/6,”≈,24,16,16,21,17,27,0.92,16
2015/11/7,”≈,47,163,18,53,20,13,0.52,26
2015/11/8,¡º,68,209,30,84,53,38,1.29,11
2015/11/9,¡º,66,154,38,80,18,43,1.18,6
2015/11/10,¡º,57,119,33,62,15,31,0.88,17
2015/11/11,”≈,38,54,23,36,10,30,1.14,21
2015/11/12,”≈,43,99,22,43,14,22,1.31,13
2015/11/13,”≈,49,132,28,51,8,20,1.09,15
2015/11/14,¡º,59,138,35,66,12,26,1.24,11
2015/11/15,¡º,76,211,44,99,19,28,0.99,45
2015/11/16,¡º,88,288,58,110,14,32,1.35,57
2015/11/17,¡º,74,260,53,78,16,32,1.55,14
2015/11/18,¡º,65,262,45,65,11,29,1.89,8
2015/11/19,”≈,49,118,30,48,11,22,1.34,14
2015/11/20,¡º,78,254,56,86,23,36,1.37,12
2015/11/21,”≈,44,78,29,42,16,29,1.32,18
2015/11/22,”≈,48,172,31,49,22,36,1.59,14
2015/11/23,¡º,60,272,39,70,19,34,1.34,17
2015/11/24,”≈,44,200,24,48,17,22,0.88,39
2015/11/25,¡º,54,193,25,61,16,28,0.93,31
2015/11/26,¡º,80,312,50,100,47,49,1.51,22
2015/11/27,¡º,81,262,56,105,52,49,1.94,19
2015/11/28,¡º,90,212,55,124,55,60,1.89,14
2015/11/29,¡º,80,160,50,101,57,58,2.03,18
2015/11/30,¡º,80,167,53,102,61,60,1.78,18
2015/12/1,«·∂»Œ€»æ,114,254,39,173,18,24,0.97,60
2015/12/2,÷–∂»Œ€»æ,159,350,43,224,19,22,0.89,60
2015/12/3,¡º,69,233,32,85,33,42,1.26,25
2015/12/4,¡º,73,269,45,92,48,49,1.37,20
2015/12/5,«·∂»Œ€»æ,119,296,89,155,68,67,1.84,13
2015/12/6,«·∂»Œ€»æ,149,325,112,192,74,71,2.77,17
2015/12/7,«·∂»Œ€»æ,142,269,105,174,71,80,2.41,16
2015/12/8,—œ÷ÿŒ€»æ,257,345,207,280,69,68,2.42,16
2015/12/9,÷–∂»Œ€»æ,184,307,140,193,38,60,2.52,10
2015/12/10,«·∂»Œ€»æ,114,245,85,119,25,45,1.65,17
2015/12/11,¡º,54,128,38,46,22,36,1.86,25
2015/12/12,«·∂»Œ€»æ,103,243,77,87,33,44,2.05,30
2015/12/13,”≈,45,72,24,40,15,16,0.91,75
2015/12/14,¡º,72,170,49,86,35,40,1.54,43
2015/12/15,¡º,52,137,26,55,32,28,1.22,55
2015/12/16,¡º,61,229,38,68,35,44,1.44,35
2015/12/17,¡º,78,299,56,90,38,50,1.75,26
2015/12/18,¡º,83,224,60,91,37,45,1.63,43
2015/12/19,«·∂»Œ€»æ,109,248,81,119,37,53,1.84,36
2015/12/20,÷–∂»Œ€»æ,199,312,155,209,62,77,2.61,27
2015/12/21,÷ÿ∂»Œ€»æ,212,285,163,213,55,70,2.78,30
2015/12/22,«·∂»Œ€»æ,146,212,110,151,61,62,2.23,35
2015/12/23,«·∂»Œ€»æ,139,192,103,137,60,59,1.98,28
2015/12/24,¡º,60,109,38,62,37,37,1.44,59
2015/12/25,¡º,70,133,49,80,51,53,1.88,39
2015/12/26,¡º,71,139,47,78,53,52,1.89,42
2015/12/27,¡º,65,150,36,78,44,50,1.48,39
2015/12/28,¡º,83,172,52,101,54,56,1.65,32
2015/12/29,¡º,78,126,53,91,72,60,1.87,34
2015/12/30,¡º,82,124,58,95,56,58,1.7,32
2015/12/31,«·∂»Œ€»æ,143,228,108,157,66,69,2.42,28
2016/1/1,¡º,100,145,72,98,66,62,2.13,29
2016/1/2,¡º,99,124,72,113,72,66,2.52,26
2016/1/3,¡º,63,57,38,73,49,49,1.61,42
2016/1/4,¡º,67,103,45,79,47,43,1.43,48
2016/1/5,¡º,81,220,58,90,48,33,1.58,47
2016/1/6,¡º,80,219,57,85,36,42,1.71,35
2016/1/7,«·∂»Œ€»æ,113,275,84,118,45,51,2.1,36
2016/1/8,÷–∂»Œ€»æ,169,329,127,169,33,50,2.09,33
2016/1/9,÷–∂»Œ€»æ,156,279,118,170,37,45,2.28,35
2016/1/10,¡º,92,195,65,98,35,36,1.9,45
2016/1/11,¡º,66,193,45,72,26,23,1.37,55
2016/1/12,¡º,69,221,49,64,36,20,1.21,59
2016/1/13,¡º,82,205,60,85,39,38,1.64,49
2016/1/14,¡º,80,172,58,86,47,46,1.74,41
2016/1/15,¡º,95,187,70,107,66,60,2.23,33
2016/1/16,¡º,62,100,39,66,38,35,1.82,54
2016/1/17,¡º,81,181,44,108,41,33,1.52,53
2016/1/18,¡º,72,168,45,87,39,32,1.37,54
2016/1/19,¡º,90,190,66,108,45,45,1.42,35
2016/1/20,¡º,63,114,40,66,31,25,1.11,63
2016/1/21,¡º,87,256,63,108,43,38,1.41,37
2016/1/22,¡º,56,167,21,64,20,10,0.56,70
2016/1/23,¡º,77,289,21,104,21,15,1.24,69
