»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2015/8/27,”≈,50,112,16,53,30,28,0.67,28
2015/8/28,”≈,43,88,16,42,28,24,0.65,39
2015/8/29,¡º,60,179,31,68,26,22,0.85,58
2015/8/30,”≈,48,111,31,48,9,11,0.7,55
2015/8/31,”≈,31,39,15,25,7,13,0.64,53
2015/9/1,”≈,33,50,13,27,14,18,0.55,38
2015/9/2,”≈,33,65,9,30,18,20,0.6,33
2015/9/3,”≈,34,71,9,30,17,22,0.59,33
2015/9/4,”≈,36,75,18,34,11,23,0.75,31
2015/9/5,”≈,45,152,25,46,14,19,0.87,29
2015/9/6,”≈,24,11,9,19,7,17,0.76,37
2015/9/7,”≈,44,98,18,45,18,21,0.87,38
2015/9/8,¡º,70,259,38,82,22,32,1.14,43
2015/9/9,¡º,76,300,55,76,16,27,1.11,62
2015/9/10,”≈,33,51,21,30,8,24,0.86,36
2015/9/11,”≈,33,54,15,32,26,24,0.74,21
2015/9/12,”≈,26,17,6,23,25,24,0.34,35
2015/9/13,¡º,53,149,19,58,79,37,0.7,23
2015/9/14,¡º,73,285,38,88,65,33,1,47
2015/9/15,¡º,89,320,63,109,32,35,1.16,52
2015/9/16,¡º,80,278,57,104,33,40,1.1,47
2015/9/17,¡º,89,302,65,111,34,37,1.18,48
2015/9/18,¡º,79,250,54,89,25,37,1,41
2015/9/19,¡º,70,230,43,87,42,38,0.88,13
2015/9/20,¡º,77,272,53,101,34,36,1.13,68
2015/9/21,¡º,94,290,68,128,47,45,1.5,40
2015/9/22,¡º,95,321,70,125,38,40,1.42,35
2015/9/23,¡º,56,209,34,64,42,29,0.75,30
2015/9/24,¡º,60,233,31,72,43,34,0.65,38
2015/9/25,”≈,50,169,18,52,28,36,0.55,31
2015/9/26,¡º,61,217,24,70,41,38,0.88,35
2015/9/27,¡º,73,257,45,94,44,34,1.05,55
2015/9/28,¡º,59,214,41,63,14,19,0.86,64
2015/9/29,”≈,20,3,12,18,8,27,1.31,19
2015/9/30,”≈,34,49,19,33,22,31,1.09,11
2015/10/1,”≈,33,24,7,32,10,12,0.42,39
2015/10/2,¡º,57,129,18,63,43,29,0.8,35
2015/10/3,¡º,63,162,25,75,50,38,1.06,27
2015/10/4,¡º,65,176,30,79,51,39,1.11,30
2015/10/5,¡º,70,211,37,89,66,42,1.23,36
2015/10/6,¡º,77,239,40,102,54,50,1.35,38
2015/10/7,¡º,74,262,46,88,46,31,1.08,48
2015/10/8,”≈,50,198,11,52,21,24,0.61,28
2015/10/9,¡º,51,145,12,53,40,28,0.64,31
2015/10/10,”≈,42,128,9,43,18,23,0.61,34
2015/10/11,”≈,31,36,6,30,16,23,0.6,41
2015/10/12,”≈,47,89,17,49,42,36,0.88,32
2015/10/13,¡º,69,150,31,86,73,52,1.28,41
2015/10/14,¡º,67,87,37,82,65,41,1.01,37
2015/10/15,¡º,63,74,32,76,55,41,0.84,42
2015/10/16,¡º,75,105,38,99,46,54,1.12,45
2015/10/17,¡º,88,170,63,122,54,59,1.4,54
2015/10/18,¡º,95,257,70,125,26,48,1.39,20
2015/10/19,¡º,87,215,60,104,33,40,1.27,42
2015/10/20,«·∂»Œ€»æ,111,285,82,150,26,54,1.66,12
2015/10/21,¡º,65,113,45,69,9,45,1.39,9
2015/10/22,”≈,22,2,11,18,12,42,0.96,10
2015/10/23,¡º,53,54,34,57,37,44,1.48,16
2015/10/24,¡º,73,157,49,88,27,42,1.4,21
2015/10/25,”≈,30,13,17,28,10,34,0.8,33
2015/10/26,”≈,44,58,15,49,16,31,0.62,30
2015/10/27,¡º,56,170,15,61,34,39,0.85,25
2015/10/28,¡º,75,229,32,97,67,48,1.22,13
2015/10/29,¡º,63,215,30,78,46,41,0.89,25
2015/10/30,¡º,61,215,29,73,70,43,0.9,23
2015/10/31,¡º,75,270,41,98,92,49,1.24,19
2015/11/1,¡º,58,171,32,64,88,40,0.86,28
2015/11/2,¡º,71,170,39,90,96,52,1.28,19
2015/11/3,¡º,94,213,60,135,74,67,1.72,13
2015/11/4,«·∂»Œ€»æ,150,327,113,204,111,78,2.26,14
2015/11/5,÷–∂»Œ€»æ,158,335,120,182,42,51,1.71,19
2015/11/6,”≈,21,4,11,16,38,28,0.77,16
2015/11/7,”≈,38,81,24,36,59,34,1.04,19
2015/11/8,¡º,84,257,62,88,97,43,1.52,13
2015/11/9,¡º,74,179,52,84,88,41,1.6,14
2015/11/10,¡º,73,189,53,85,77,48,1.81,6
2015/11/11,¡º,64,173,43,71,71,41,1.93,6
2015/11/12,¡º,70,188,50,73,58,39,2.34,7
2015/11/13,¡º,96,263,71,108,73,44,2.4,6
2015/11/14,«·∂»Œ€»æ,132,312,99,161,93,44,2.21,19
2015/11/15,«·∂»Œ€»æ,141,316,107,162,136,48,2.25,13
2015/11/16,¡º,60,170,42,55,55,37,2.04,13
2015/11/17,¡º,71,247,50,78,105,38,2.04,8
2015/11/18,¡º,67,275,48,50,76,46,1.77,5
2015/11/19,¡º,78,291,56,87,100,38,1.78,5
2015/11/20,¡º,60,154,40,64,62,36,1.61,5
2015/11/21,”≈,48,102,33,43,46,33,1.87,5
2015/11/22,”≈,35,66,24,27,50,34,1.19,9
2015/11/23,¡º,57,264,39,51,56,34,1.28,10
2015/11/24,¡º,70,325,50,69,82,28,0.93,30
2015/11/25,¡º,99,339,72,90,191,34,1.51,28
2015/11/26,¡º,51,156,31,50,110,32,1.1,35
2015/11/27,«·∂»Œ€»æ,114,317,85,134,237,52,2.36,16
2015/11/28,—œ÷ÿŒ€»æ,278,359,227,321,201,79,3.29,11
2015/11/29,—œ÷ÿŒ€»æ,255,344,209,321,200,81,3.09,13
2015/11/30,÷ÿ∂»Œ€»æ,249,330,198,307,180,81,3.02,14
2015/12/1,÷–∂»Œ€»æ,181,323,122,242,135,52,2.33,29
2015/12/2,¡º,96,256,25,141,19,11,0.61,47
2015/12/3,¡º,52,144,11,54,29,14,0.58,37
2015/12/4,¡º,56,152,24,61,71,24,0.71,27
2015/12/5,¡º,89,243,53,125,132,45,1.28,10
2015/12/6,«·∂»Œ€»æ,123,293,79,190,221,55,2.04,6
2015/12/7,÷ÿ∂»Œ€»æ,245,340,188,358,195,73,3.26,6
2015/12/8,—œ÷ÿŒ€»æ,315,356,246,420,206,75,3.37,8
2015/12/9,÷ÿ∂»Œ€»æ,243,331,188,315,152,57,2.33,12
2015/12/10,÷–∂»Œ€»æ,187,305,144,221,130,49,1.56,24
2015/12/11,«·∂»Œ€»æ,135,270,100,202,101,54,1.73,13
2015/12/12,÷–∂»Œ€»æ,191,339,146,259,173,64,2.21,9
2015/12/13,÷ÿ∂»Œ€»æ,238,343,187,328,146,69,2.74,7
2015/12/14,¡º,66,156,34,69,45,24,0.77,43
2015/12/15,¡º,54,145,13,59,24,17,0.53,42
2015/12/16,”≈,45,115,11,45,25,16,0.62,37
2015/12/17,¡º,63,214,32,75,99,33,1.03,23
2015/12/18,«·∂»Œ€»æ,101,278,66,148,164,53,1.62,16
2015/12/19,«·∂»Œ€»æ,134,290,94,209,127,58,2.22,10
2015/12/20,«·∂»Œ€»æ,141,259,105,207,124,49,2.01,21
2015/12/21,÷–∂»Œ€»æ,161,235,122,235,141,57,2.18,17
2015/12/22,—œ÷ÿŒ€»æ,310,337,241,422,225,74,3.32,7
2015/12/23,—œ÷ÿŒ€»æ,283,320,222,360,231,62,2.75,14
2015/12/24,÷–∂»Œ€»æ,178,289,133,238,159,47,1.74,22
2015/12/25,«·∂»Œ€»æ,101,217,34,147,64,21,1,43
2015/12/26,«·∂»Œ€»æ,127,258,75,181,99,44,1.95,25
2015/12/27,¡º,84,206,59,110,53,31,1.32,11
2015/12/28,«·∂»Œ€»æ,138,290,101,195,118,39,2.05,17
2015/12/29,÷–∂»Œ€»æ,162,282,120,231,176,44,1.93,23
2015/12/30,¡º,71,105,24,91,60,27,0.97,29
2015/12/31,«·∂»Œ€»æ,118,178,76,181,202,47,1.95,11
